alpha,cl,cd,cm,ld,re,ncrit
17.050000,1.428800,0.093240,-0.041700,15.323895,3200000.000000,7.000000
17.200000,1.414100,0.099070,-0.045400,14.273746,3200000.000000,7.000000
17.350000,1.398400,0.105450,-0.049600,13.261261,3200000.000000,7.000000
17.500000,1.379700,0.112840,-0.054600,12.227047,3200000.000000,7.000000
17.650000,1.357500,0.121520,-0.060500,11.171001,3200000.000000,7.000000
17.800000,1.326100,0.133050,-0.068100,9.966930,3200000.000000,7.000000
18.100000,1.047900,0.225590,-0.123400,4.645153,3200000.000000,7.000000
18.250000,1.049800,0.229180,-0.125500,4.580679,3200000.000000,7.000000
18.400000,1.040500,0.239310,-0.130100,4.347917,3200000.000000,7.000000
18.550000,1.043600,0.242550,-0.131900,4.302618,3200000.000000,7.000000
18.700000,1.047000,0.245580,-0.133600,4.263376,3200000.000000,7.000000
18.850000,1.049700,0.249240,-0.135500,4.211603,3200000.000000,7.000000
19.000000,1.052900,0.252580,-0.137300,4.168580,3200000.000000,7.000000
19.150000,1.056800,0.255440,-0.139000,4.137175,3200000.000000,7.000000
19.300000,1.061100,0.257910,-0.140600,4.114226,3200000.000000,7.000000
19.450000,1.065200,0.260560,-0.142200,4.088118,3200000.000000,7.000000
19.600000,1.069800,0.262730,-0.143600,4.071861,3200000.000000,7.000000
19.750000,1.074100,0.265220,-0.145200,4.049845,3200000.000000,7.000000
19.900000,1.078600,0.267550,-0.146700,4.031396,3200000.000000,7.000000
20.050000,1.083000,0.269990,-0.148300,4.011260,3200000.000000,7.000000
20.200000,1.087200,0.272640,-0.149900,3.987676,3200000.000000,7.000000
20.350000,1.091500,0.275190,-0.151500,3.966351,3200000.000000,7.000000
20.500000,1.095800,0.277640,-0.153000,3.946838,3200000.000000,7.000000
20.650000,1.099800,0.280720,-0.154800,3.917783,3200000.000000,7.000000
20.800000,1.103400,0.284190,-0.156600,3.882614,3200000.000000,7.000000
20.950000,1.108000,0.286590,-0.158100,3.866150,3200000.000000,7.000000
21.100000,1.112600,0.288960,-0.159600,3.850360,3200000.000000,7.000000
21.250000,1.117100,0.291380,-0.161200,3.833825,3200000.000000,7.000000
21.400000,1.121700,0.293700,-0.162700,3.819203,3200000.000000,7.000000
21.550000,1.126200,0.296170,-0.164200,3.802546,3200000.000000,7.000000
21.700000,1.131000,0.298380,-0.165700,3.790469,3200000.000000,7.000000
21.850000,1.135100,0.301270,-0.167400,3.767717,3200000.000000,7.000000
22.000000,1.139900,0.303610,-0.168900,3.754488,3200000.000000,7.000000
22.150000,1.144700,0.305870,-0.170400,3.742440,3200000.000000,7.000000
22.300000,1.149300,0.308090,-0.171800,3.730403,3200000.000000,7.000000
22.450000,1.154200,0.310350,-0.173300,3.719027,3200000.000000,7.000000
22.600000,1.158900,0.312920,-0.174800,3.703502,3200000.000000,7.000000
22.750000,1.163800,0.315820,-0.176400,3.685010,3200000.000000,7.000000
22.900000,1.168500,0.318140,-0.177900,3.672911,3200000.000000,7.000000
23.050000,1.173200,0.320370,-0.179400,3.662016,3200000.000000,7.000000
