  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 65-410                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.200     Re =     5.000 e 6     Ncrit =   7.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  16.600   1.6018   0.05914   0.05721  -0.0257   0.0011   1.0000
  16.750   1.5907   0.06261   0.06077  -0.0265   0.0010   1.0000
  16.900   1.5778   0.06647   0.06471  -0.0277   0.0010   1.0000
  17.050   1.5652   0.07048   0.06881  -0.0291   0.0010   1.0000
  17.200   1.5530   0.07462   0.07303  -0.0309   0.0010   1.0000
  17.350   1.5411   0.07890   0.07739  -0.0329   0.0010   1.0000
  17.500   1.5278   0.08359   0.08215  -0.0353   0.0010   1.0000
  17.650   1.5120   0.08898   0.08762  -0.0383   0.0010   1.0000
  17.800   1.4983   0.09425   0.09296  -0.0414   0.0010   1.0000
  17.950   1.4828   0.10012   0.09891  -0.0451   0.0011   1.0000
  18.100   1.4664   0.10646   0.10531  -0.0492   0.0011   1.0000
  18.250   1.4494   0.11320   0.11212  -0.0537   0.0011   1.0000
  18.400   1.4309   0.12056   0.11954  -0.0587   0.0011   1.0000
  18.550   1.4083   0.12916   0.12822  -0.0646   0.0011   1.0000
  18.700   1.3799   0.13944   0.13857  -0.0715   0.0012   1.0000
